-64.7091	-64.0652
-64.5414	-64.5451
-64.5362	-64.5238
-64.6781	-64.8489
-64.7276	-64.9089
-64.8866	-65.2222
-64.9301	-65.3220
-64.9773	-65.4305
-65.0864	-65.6811
-65.0969	-65.7051
-65.1525	-65.8328
-65.2715	-65.9289
-65.3511	-66.0062
-65.3385	-65.9262
-65.4068	-66.2058
-65.5241	-66.3381
-65.6724	-66.5749
-65.8446	-66.4409
-65.8312	-66.4117
-65.7870	-66.3171
-65.7566	-66.2520
-65.7398	-66.2162
-65.7321	-66.1997
-65.5513	-66.2765
-65.5223	-66.3008
-65.4448	-66.2045
-65.3745	-66.0535
-65.3421	-65.9960
-65.3043	-65.9291
-65.2861	-65.8967
-65.1399	-65.6376
-65.0845	-65.5394
-65.0439	-65.4673
-64.9962	-65.3827
-64.9590	-65.3169
-64.9137	-65.2364
-64.8995	-65.2114
-64.8294	-65.0870
-64.7999	-65.0348
-64.7669	-64.9763
-64.7074	-64.8707
-64.6638	-64.7934
-64.6713	-64.7681
-64.6766	-64.7528
-64.7840	-64.2357
-64.7879	-64.1748
-64.7829	-64.1494
-64.7710	-64.0698
-64.7708	-64.0692
-64.7698	-64.0553
-64.7694	-64.0575
-64.7633	-64.0928
-64.8054	-64.5585
-64.8187	-64.6729
-64.8325	-64.7528
-64.9017	-65.1538
-64.9288	-65.3108
-64.9286	-65.2395
-64.9271	-65.0006
-64.9458	-64.9944
-64.9356	-65.0870
-64.9270	-65.1627
-64.9120	-65.1088
-64.8090	-64.8331
-64.7654	-64.9235
-64.7309	-64.9948
-64.6909	-65.0777
-64.5807	-65.3057
-64.5062	-65.3816
-64.4858	-65.3897
-64.5018	-65.2175
-64.2046	-65.1002
-64.0375	-64.9913
-63.9998	-64.9771
-63.9791	-64.9694
-63.9207	-64.9474
-63.9021	-64.9404
-63.7880	-64.8890
-63.7396	-64.9600
-63.6949	-65.0531
-63.5895	-65.0845
-63.3538	-65.0909
-64.0526	-64.9262
-64.1967	-65.2872
-64.3408	-65.8867
-64.7071	-66.8063
-64.2902	-64.0774
-64.5298	-64.6372
-64.8988	-65.2322
-63.8158	-65.4608
-63.9672	-65.3888
-65.2283	-66.0061
-64.1385	-66.0021
-65.3914	-66.1402
-64.3603	-66.7052
-65.5494	-66.3624
-65.5811	-66.6509
-64.0734	-64.2199
-64.2778	-64.5822
-64.0114	-64.2886
-64.2442	-64.6435
-64.5242	-64.8363
-65.5428	-66.6352
-64.7730	-65.7410
-65.5629	-66.7192
-64.4910	-65.0253
-65.2554	-66.3934
-64.8974	-65.8046
-65.5450	-66.5817
-65.4230	-66.6003
-65.1708	-65.7299
-65.5492	-66.5129
-65.5072	-66.4780
-65.5586	-66.6304
-63.8678	-64.7085
-63.8936	-64.6107
-65.5615	-66.6243
-63.9937	-65.3172
-64.0463	-65.9235
-64.0468	-66.3209
-65.5824	-66.6739
-64.1063	-66.7246
-64.2421	-66.8452
-64.4352	-66.8318
-65.5947	-66.5943
-65.4502	-66.3504
-65.4375	-66.4185
-65.4116	-66.4216
-65.4626	-66.4627
-64.7077	-66.6583
-65.4254	-66.4432
-64.8000	-66.6408
-65.3559	-66.3460
-64.8328	-66.6144
-65.4248	-66.3562
-64.7976	-66.7647
-65.4030	-66.3146
-64.8124	-66.7820
-65.4241	-66.2968
-64.8420	-66.4559
-65.4575	-66.3449
-64.7966	-66.5533
-64.8432	-66.6363
-65.5180	-66.3307
-64.7993	-66.7399
-65.5338	-66.2338
-64.8789	-66.6844
-65.5869	-66.2743
-64.8070	-66.6728
-65.4709	-66.3932
-65.3003	-65.4680
-64.6662	-66.2940
-64.5034	-65.8424
-64.5069	-65.8367
-64.4638	-65.9295
-65.4811	-66.4625
-64.5411	-65.7583
-64.4618	-65.8940
-64.4047	-65.9558
-65.4988	-66.5456
-64.4864	-65.4518
-64.4887	-65.7219
-64.4534	-66.0536
-64.4340	-65.9597
-65.4686	-66.5289
-64.3672	-65.8530
-65.3494	-66.5256
-65.3573	-66.5912
-64.1867	-65.4939
-65.3620	-66.5140
-63.7601	-65.5896
-65.4016	-66.2045
-63.7354	-65.4854
-65.3729	-66.3007
-63.6724	-65.1304
-65.2619	-66.3478
-65.3782	-66.2946
-65.3445	-66.4153
-63.7580	-65.5327
-65.4287	-66.3485
-65.2713	-65.8672
-63.7831	-65.6851
-65.2431	-65.7565
-63.8410	-65.5289
-65.4506	-66.3131
-63.8925	-65.3775
-63.8426	-64.8627
-65.4344	-66.3913
-63.8567	-65.2505
-63.8980	-65.6383
-65.4737	-66.4225
-65.4963	-66.4410
-63.8172	-64.6856
-65.4559	-66.4342
-63.9120	-64.9221
-64.0316	-64.5554
-65.3993	-66.3613
-63.8567	-65.1252
-65.3966	-66.2538
-63.8611	-65.1966
-63.8544	-65.2928
-63.6859	-65.3110
-65.4266	-66.2144
-63.5242	-65.0708
-63.2931	-65.7402
-65.3790	-66.1525
-65.4015	-66.2194
-65.3175	-66.3281
-63.6624	-65.3418
-63.6841	-65.2189
-65.4568	-66.3724
-63.6062	-65.2881
-65.4295	-66.2699
-63.6805	-65.5965
-65.3878	-66.3596
-65.3882	-66.1990
-63.6491	-64.8902
-65.3557	-66.5323
-65.4020	-66.3008
-63.5926	-64.6089
-63.9442	-64.4622
-65.3025	-65.8542
-63.7210	-64.4748
-63.7641	-64.5926
-65.3737	-66.3309
-63.7474	-65.0754
-65.5290	-66.6457
-65.5032	-66.2182
-63.7611	-65.1418
-63.7209	-65.0755
-65.5126	-66.6019
-63.7348	-65.1390
-65.5445	-66.7070
-65.3516	-66.2406
-63.8978	-65.0408
-65.2947	-65.8823
-64.1143	-64.5412
-65.1651	-65.1714
-65.2873	-65.0093
-63.8445	-64.9670
-65.1947	-65.3649
-63.8818	-65.3664
-65.0969	-65.6564
-63.9307	-65.5506
-64.0795	-65.7571
-64.8806	-65.9256
-64.3097	-65.9890
-64.2022	-64.1426
-64.7795	-65.7869
-64.2868	-64.5780
-64.4385	-64.9447
-64.6611	-66.5858
-64.5858	-65.4583
-64.7950	-66.2805
-64.8352	-66.7994
-64.6154	-65.7618
-64.8151	-66.1692
-65.4297	-66.7534
-65.0737	-65.7469
-65.5736	-66.3268
-65.1201	-65.3783
-65.5747	-66.1303
-65.1777	-65.3585
-65.5019	-66.2074
-65.2148	-65.9627
-65.4079	-66.1603
-64.4554	-65.8367
-64.0559	-65.6322
-65.3914	-66.2191
-65.3701	-66.2843
-65.4197	-66.2017
-63.5575	-65.3454
-65.4417	-66.1864
-63.6067	-65.3576
-65.3982	-66.2222
-65.4120	-66.1768
-63.6372	-65.1507
-65.2677	-66.1537
-63.6390	-65.0740
-65.3666	-66.0408
-63.6216	-65.0118
-65.4854	-66.7228
-65.4902	-66.4727
-63.5191	-64.5918
-65.4437	-66.3000
-63.6153	-64.9259
-65.5002	-66.2883
-63.6661	-65.0195
-65.5518	-66.3913
-63.8832	-65.3483
-65.5220	-66.2594
-63.9068	-65.2015
-65.4942	-66.2290
-63.8380	-65.1377
-65.2661	-66.2752
-63.9188	-65.3353
-65.3877	-66.5391
-63.9496	-65.1749
-64.0024	-65.2592
-63.9834	-65.2539
-63.9633	-65.3009
-63.9189	-65.1580
-64.0573	-65.1060
-64.2918	-65.5449
-64.6586	-66.5140
-64.8622	-66.9234
-65.3340	-66.1000
-65.2001	-65.5997
-65.2705	-65.3659
-65.2566	-65.5933
-65.3748	-65.9102
-65.2283	-66.2415
-65.2318	-66.3949
-65.2514	-66.6694
-65.2730	-66.6620
-65.2437	-66.6214
-65.2400	-66.6263
-65.2456	-66.5844
-65.3428	-66.6595
-65.2372	-66.7492
-65.3140	-66.5386
-65.0407	-66.3793
-64.7278	-65.6201
-64.4272	-65.4623
-64.1767	-65.2487
-63.8533	-65.0405
-63.8453	-64.9826
-63.6414	-64.8803
-63.6562	-64.8687
-63.6674	-64.8361
-65.8696	-66.4169
-65.8160	-66.2264
-65.7535	-66.5270
-65.6871	-66.6260
-65.3798	-66.6654
-65.4606	-66.0941
-65.3231	-66.0817
-65.2014	-66.6840
-65.1095	-66.6327
-64.1700	-66.6054
-64.0858	-66.3935
-64.7580	-66.4052
-63.9274	-66.4188
-63.8846	-65.9719
-64.5848	-66.5646
-64.0426	-66.1404
-64.4302	-66.6030
-64.0387	-66.1557
-64.2045	-66.5405
-63.9936	-66.3447
-63.9975	-66.3682
-64.1042	-66.4186
-63.9990	-66.7637
-64.0301	-66.1918
-63.9346	-65.9254
-63.9412	-66.4986
-64.0301	-66.3997
-63.6702	-65.7028
-63.5065	-65.8691
-63.6850	-65.8802
-63.6189	-65.3514
-63.4602	-64.7384
-63.7733	-65.8522
-63.6855	-65.9604
-63.4669	-64.8153
-63.6019	-65.8557
-63.5693	-65.8816
-63.4939	-64.8494
-63.4375	-65.4091
-63.5227	-65.0880
-63.2108	-65.3665
-63.4247	-64.7581
-63.6770	-65.6624
-63.7047	-65.9406
-63.5900	-65.7681
-63.5172	-65.3204
-63.3755	-64.8565
-63.4826	-64.8272
-63.4615	-65.1664
-63.4425	-65.3730
-63.2518	-65.1363
-63.3732	-64.8233
-63.3781	-64.9674
-63.3810	-65.0636
-63.3777	-65.0808
-63.4630	-65.1668
-63.5042	-65.2059
-63.5371	-65.1653
-63.5013	-65.1865
-63.5110	-65.4919
-63.6760	-66.0578
-63.6535	-65.6887
-63.6713	-65.3375
-63.5391	-64.8781
-64.5111	-66.9454
-64.3778	-66.6357
-64.2577	-66.3309
-64.1267	-66.0018
-63.8500	-65.5385
-63.7053	-65.2509
-63.8808	-64.3163
-64.1610	-64.5318
-64.3227	-64.5378
-64.3167	-64.3088
-64.3460	-64.8154
-64.6295	-65.5049
-64.4223	-64.8527
-64.7303	-65.5721
-64.4492	-65.7408
-64.4402	-66.2185
-64.9508	-66.2844
-64.5508	-66.6597
-65.2673	-66.1266
-65.5236	-66.1061
-65.5503	-66.2850
-63.5833	-64.7025
-63.7592	-64.6839
-63.6910	-65.3648
-63.8489	-66.4131
-64.1080	-66.5976
-63.9621	-66.2457
-63.9993	-66.8215
-63.3174	-65.6195
-63.4879	-65.1648
-63.6091	-65.0561
-63.9194	-64.7275
-64.1062	-64.6360
-64.2503	-64.5811
-64.3160	-64.4183
-64.2850	-64.4417
-64.3669	-64.6566
-64.5544	-64.4426
-64.8535	-64.9384
-64.9173	-65.0262
-64.9769	-65.3133
-64.8902	-65.6128
-64.7965	-66.0103
-64.7471	-65.8458
-64.7041	-65.7759
-64.7145	-65.7129
-64.7100	-65.6384
-64.6662	-65.3753
-63.7826	-65.1751
-64.6536	-64.8373
-63.9766	-65.2637
-64.0380	-65.6699
-64.7247	-64.6624
-64.7779	-64.5541
-64.3955	-65.7091
-64.6745	-64.5833
-64.4329	-65.7534
-64.5667	-66.3745
-64.6790	-66.3369
-64.8856	-66.5670
-64.3476	-64.3089
-64.4205	-64.1875
-64.4034	-64.1807
-64.3778	-64.0492
-64.3478	-64.2061
-64.3606	-64.1295
-64.3752	-64.2798
-64.2923	-64.2348
-64.3366	-64.2926
-64.3249	-64.2154
-64.2648	-64.7642
-64.2857	-64.6604
-64.4105	-64.5746
-64.6672	-65.0014
-64.2960	-64.6114
-64.8572	-65.4914
-64.5361	-64.9556
-65.2323	-65.8380
-64.6676	-64.9652
-65.0504	-65.1942
-65.0452	-65.2275
-65.1864	-65.5094
-65.3362	-65.6067
-65.5532	-66.5585
-64.4824	-65.8650
-64.5256	-65.8380
-64.5279	-66.1336
-64.5300	-66.2449
-64.6257	-66.1948
-64.5963	-66.3744
-64.6472	-66.5597
-63.3012	-65.7603
-64.7574	-66.3723
-64.5920	-66.2758
-64.8429	-66.5357
-63.5937	-64.9425
-63.6439	-64.5350
-64.8502	-66.5556
-64.6311	-66.3232
-64.0598	-64.8465
-64.5904	-66.1951
-64.0466	-64.9478
-64.2529	-65.0421
-64.2527	-64.8510
-64.8707	-66.6318
-64.5329	-66.1300
-64.2593	-64.8627
-64.5201	-65.1292
-64.7452	-66.9545
-64.5290	-66.0188
-64.6790	-65.3028
-64.5392	-66.1787
-64.7457	-66.8926
-64.8112	-66.4726
-64.1475	-64.5729
-64.7778	-65.4465
-64.5160	-66.2547
-64.7662	-65.7256
-64.2024	-64.7060
-64.4998	-66.2384
-64.8568	-66.3543
-64.2795	-64.5073
-64.4909	-66.1921
-64.8710	-65.9639
-64.2224	-64.3877
-64.4717	-66.2066
-64.8755	-65.9089
-64.7302	-65.8527
-64.8652	-66.6513
-64.4373	-66.2241
-64.5827	-66.2543
-64.2209	-64.8563
-64.4331	-66.2250
-64.6888	-66.4210
-64.8154	-66.5933
-64.1414	-65.1685
-64.2582	-65.2918
-64.4727	-66.2362
-64.8288	-66.6441
-64.6975	-66.4146
-64.2894	-65.4389
-64.5242	-66.2985
-64.6691	-66.3275
-64.6486	-66.2736
-64.4240	-65.8943
-64.9674	-66.4834
-64.6162	-66.4092
-64.5149	-66.1319
-64.9005	-66.5861
-64.6569	-66.6169
-64.5039	-65.9821
-64.6451	-66.1763
-64.8609	-66.8171
-64.6009	-66.3120
-64.9555	-66.7610
-64.5296	-66.4994
-64.6230	-66.4461
-65.1552	-66.6919
-64.6080	-66.4464
-64.6097	-66.4586
-64.6155	-66.4746
-64.5394	-66.7471
-64.9760	-66.8613
-64.6568	-66.4355
-64.9134	-66.6040
-64.6099	-66.4589
-64.6382	-66.5477
-64.9679	-66.3667
-64.6010	-66.6871
-64.5611	-66.6305
-64.6732	-66.5069
-64.9926	-66.7491
-64.5029	-66.6076
-64.5023	-66.6156
-64.6781	-66.4576
-65.0958	-66.7436
-64.5800	-66.1525
-64.7442	-66.4558
-64.6410	-66.4081
-64.5458	-66.5891
-64.6743	-66.5793
-64.6457	-66.4461
-64.6547	-66.6339
-64.4962	-66.6691
-65.0858	-66.6512
-64.6152	-66.5644
-64.5516	-66.7404
-64.7264	-66.5487
-64.6052	-66.5558
-64.5665	-66.4115
-64.7078	-66.4606
-64.9906	-66.6302
-64.6460	-66.4660
-64.9461	-66.6934
-64.6769	-66.9871
-64.6151	-66.5656
-64.5008	-66.8969
-64.5519	-66.7554
-64.4985	-66.9363
-64.9765	-66.7704
-64.6099	-66.4560
-64.6199	-66.6497
-64.6610	-66.6977
-64.9636	-66.4874
-64.6146	-66.4614
-64.4841	-66.9366
-64.6570	-66.6178
-64.6780	-66.3410
-64.9945	-66.6416
-64.4276	-66.8745
-64.6194	-66.5987
-64.9937	-66.5335
-64.6990	-66.5253
-64.9599	-66.5886
-64.4409	-66.8528
-64.6409	-66.7249
-64.7274	-66.4215
-64.5751	-66.8408
-64.6809	-66.5636
-65.0805	-66.7305
-64.6818	-66.5072
-64.5076	-66.8677
-64.7824	-66.9521
-64.7534	-66.5397
-64.7557	-66.7676
-64.5302	-66.9514
-64.5523	-66.9885
-64.8231	-66.4092
-65.1151	-66.7189
-64.6743	-66.6545
-64.6065	-66.9428
-64.7304	-66.5978
-65.1724	-66.4216
-64.6369	-66.1867
-64.7374	-66.9651
-64.6826	-66.5766
-65.2237	-66.8238
-64.6560	-66.5564
-64.7825	-66.6849
-65.1377	-66.4226
-64.5928	-66.3970
-64.6661	-66.4493
-64.6456	-66.4791
-64.8496	-66.9600
-64.6533	-66.3080
-64.9841	-66.8965
-63.2839	-65.3430
-64.9940	-66.9802
-64.8282	-66.6676
-64.6283	-66.2757
-64.5088	-66.6643
-63.4129	-65.1486
-64.8258	-66.7996
-64.4636	-66.7068
-63.4638	-65.0546
-64.6363	-66.1856
-63.7561	-64.9711
-64.5208	-66.7566
-64.6403	-66.3214
-64.8651	-66.7107
-64.7652	-66.8040
-64.7022	-66.3243
-63.9131	-65.0430
-64.6075	-66.9154
-64.7954	-66.6341
-64.8684	-66.0170
-63.9029	-64.9270
-64.6181	-66.7037
-64.6341	-66.5746
-64.0067	-65.0313
-65.0992	-66.9163
-64.6126	-66.6425
-64.8935	-66.7339
-64.5430	-66.6050
-64.5848	-66.3661
-64.1513	-65.1694
-64.8410	-66.6763
-64.6439	-66.4383
-64.1538	-65.2715
-64.5916	-66.4959
-64.7804	-66.2914
-64.6292	-66.3944
-64.6343	-66.3838
-64.7792	-66.3024
-64.5962	-66.2920
-64.5325	-66.1915
-64.8238	-66.6737
-64.6261	-66.4895
-64.5025	-66.2518
-64.1058	-65.4639
-64.8126	-66.6750
-64.1617	-65.4579
-64.6220	-66.5315
-64.4594	-66.1229
-65.3865	-66.7395
-64.8428	-66.7971
-64.4752	-66.0374
-64.6187	-66.4136
-64.0985	-65.4348
-64.8445	-66.7761
-64.4419	-66.2079
-65.2903	-66.7582
-64.5659	-66.4955
-64.2528	-65.7353
-64.7678	-66.7249
-65.2554	-66.8461
-64.5032	-66.2816
-64.2825	-65.6611
-64.6649	-66.3990
-64.5156	-66.1873
-64.3136	-65.8575
-65.3471	-66.6918
-64.7574	-66.7533
-64.3450	-66.0003
-64.6597	-66.5328
-64.4990	-66.1133
-65.1923	-66.1304
-64.7440	-66.7825
-64.4997	-65.9328
-64.3857	-66.1848
-65.1896	-66.2428
-64.7078	-67.0117
-64.3557	-66.1279
-64.4547	-65.7306
-64.2828	-66.0635
-64.6200	-66.7169
-64.4321	-65.7268
-64.5093	-65.8776
-64.2955	-66.2873
-64.6929	-66.5656
-64.2897	-66.2230
-64.3796	-65.5168
-64.5910	-66.8975
-64.3942	-66.1927
-64.6601	-66.7848
-64.3192	-65.3792
-64.9439	-66.6311
-64.3632	-66.4293
-64.7213	-66.7746
-64.2746	-66.2476
-64.6054	-66.4025
-64.1905	-65.0385
-64.5854	-66.4608
-64.2514	-65.5775
-65.0917	-66.7505
-65.0239	-66.5554
-64.5703	-66.9142
-64.9676	-66.8759
-64.5747	-66.8618
-64.4421	-66.0397
-64.2070	-66.0998
-64.4576	-65.9493
-64.5713	-66.6959
-64.5674	-66.1433
-64.2091	-66.1367
-64.4190	-66.6490
-64.3014	-66.0315
-64.2979	-66.3630
-64.5721	-66.2630
-64.3901	-65.8537
-64.6125	-66.7110
-64.5757	-66.2810
-64.6016	-66.3244
-64.5807	-66.6855
-64.6427	-66.5144
-64.5491	-66.5678
-64.4093	-65.7768
-64.6038	-66.4823
-64.4234	-65.6695
-64.6215	-66.6640
-64.5839	-66.7095
-64.3856	-65.7029
-64.6228	-66.7380
-64.4069	-65.5351
-64.5332	-66.6407
-64.4198	-65.3739
-64.6274	-66.6584
-64.6102	-66.5700
-64.5624	-66.6663
-64.3380	-65.5935
-64.6142	-66.4069
-64.3225	-65.6995
-64.2761	-65.7603
-64.6351	-66.4806
-64.6573	-66.7475
-64.6313	-66.5735
-64.3867	-66.0517
-64.5920	-66.6597
-64.6545	-66.7878
-64.2738	-65.7230
-64.5494	-66.3382
-64.5949	-66.4322
-64.5088	-66.3345
-64.2836	-65.7645
-64.4949	-66.3926
-64.4844	-66.2688
-64.4586	-66.0981
-64.2693	-65.7206
-64.5414	-66.2982
-64.3541	-65.8261
-64.3639	-65.6480
-64.5597	-66.5798
-64.3254	-65.7141
-64.3381	-65.6470
-64.6029	-66.4074
-64.2791	-65.8473
-64.5948	-66.4951
-64.2604	-65.6332
-64.3035	-65.7806
-64.6492	-66.6517
-64.6213	-66.5212
-64.1775	-65.3615
-64.2798	-65.6767
-64.3143	-65.7759
-64.5752	-66.3929
-64.3433	-65.3896
-64.3113	-65.8905
-64.3606	-65.8250
-64.3108	-65.6048
-64.5235	-66.5152
-64.3895	-65.8633
-64.3828	-65.9652
-64.4510	-66.5887
-64.4378	-66.3272
-64.4732	-66.7021
-64.3362	-65.8842
-64.3595	-65.8067
-64.4752	-66.6180
-64.4004	-65.6701
-64.4678	-66.6946
-64.6425	-66.8042
-64.3992	-65.5970
-64.0546	-65.9645
-64.7884	-66.8339
-64.5051	-66.5672
-64.5051	-66.5672
-64.1648	-65.5852
-64.5321	-66.7167
-64.8600	-66.7899
-64.2843	-65.7416
-64.4336	-66.6536
-65.0390	-66.7513
-64.4667	-66.4753
-65.1758	-66.7832
-64.3251	-66.1766
-64.5293	-66.2548
-65.2952	-66.5885
-65.3663	-66.6215
-64.2548	-65.8150
-64.5219	-65.9879
-65.4558	-66.5105
-64.2309	-65.4547
-64.6904	-65.3928
-65.4723	-66.6907
-64.8983	-65.8295
-64.3199	-65.8106
-64.3043	-65.8650
-64.9489	-66.0941
-64.2637	-65.8938
-64.8978	-66.1181
-64.2900	-65.8006
-64.7528	-66.1864
-64.7050	-66.6006
-64.2848	-65.6858
-64.5057	-66.7008
-64.2550	-65.6930
-64.5159	-66.6900
-64.2598	-65.6401
-64.4739	-66.6634
-64.4539	-66.6125
-64.2698	-65.5279
-64.5120	-66.8190
-64.4995	-66.7012
-64.4139	-66.8635
-64.3926	-65.4150
-64.5301	-66.8419
-64.4734	-66.9749
-64.4292	-65.4495
-64.4922	-66.9092
-64.4459	-65.2723
-64.4810	-66.9689
-64.4536	-66.7479
